"area_code","power_market","load_center","transient_grid_flag","grid_no","proposed_grid_no","province","division","district","area","sub_area","area_type","year","consumer_type","name_of_area","name_of_sub_area","domestic","commercial","public_light","small_industry","public_tube_well","bulk","bulk_demand","medium_large_industry","medium_large_industry_demand","domestic_load_factor","commercial_load_factor","small_industry_load_factor","public_tube_well_load_factor","small_industry_coincidence_factor","public_tube_well_coincidence_factor"
3,1,2,0,1100,0,3,3,1,2,38,1,0,5,"Faisalabad","INTERLOOP",0,0,0,0,0,1104530,1480,26265590,13346.66,30,30,30,30,0,0
3,1,2,0,1101,0,3,3,1,2,39,3,0,3,"Faisalabad","LUNDIANWALA",16493285,410647,0,490569,18198670,0,0,1669298,904.21,30,30,30,30,0,0
3,1,2,0,1107,0,3,3,1,2,40,1,0,5,"Faisalabad","NO.1 M3(FIEDMC)",36555,1176767,29479,4115,1082,0,0,80288736,25779.63,30,30,30,30,0,0
3,1,2,0,1110,0,3,3,1,2,41,1,0,5,"Faisalabad","IBRAHIM FIBRES",0,0,0,0,0,0,0,1761300,979.99,30,30,30,30,0,0
3,1,2,0,1134,0,3,3,2,3,6,2,0,3,"Chiniot","CHANAB NAGAR",48375429,7354406,3278,732667,13862335,522400,197.23,743116,4742.39,30,30,30,30,0,0
3,1,2,0,1140,0,3,3,1,2,42,2,0,3,"Faisalabad","MAMUNKANJAN",27246564,2132810,15985,632721,19620586,0,0,1769590,1424.92,30,30,30,30,0,0
3,1,2,0,1147,0,3,3,1,2,43,2,0,3,"Faisalabad","STEAM POWER STATION",60670453,13439141,299150,3270864,49248,26050,26,25593756,15740.42,30,30,30,30,0,0
3,1,9,0,1158,0,3,8,1,6,16,3,0,5,"Sargodha","PAF BASE MUSHAF",0,0,0,0,0,0,0,0,0,30,30,30,30,0,0
3,1,2,0,1168,0,3,3,1,2,15,2,0,3,"Mianwali","SHAHBAZ KHEL",27616799,963850,652,299610,7075327,28748087,10093.4,1177023,1800.78,30,30,30,30,0,0
3,1,2,0,1170,0,3,3,1,2,44,2,0,3,"Faisalabad","AMIN PUR",38303437,1290468,0,1185727,18619521,0,0,1689946,1670.35,30,30,30,30,0,0
3,1,2,0,1177,0,3,3,1,2,45,1,0,3,"Faisalabad","FAISALABAD CITY",18736948,3968110,118368,2658619,0,0,0,27101155,14396.85,30,30,30,30,0,0
3,1,2,0,1179,0,3,8,4,1,7,3,0,3,"Bhakkar","DARYA KHAN",19662330,2635189,21837,1673735,27645,0,0,2123658,2136.19,30,30,30,30,0,0
3,1,9,0,1192,0,3,8,1,6,17,3,0,5,"Sargodha","BHAGTAN WALA",83950792,6011929,5514,1940625,12658575,137162,123.01,13835415,9262.19,30,30,30,30,0,0
3,1,2,0,1199,0,3,3,1,2,46,1,0,3,"Faisalabad","FIRST TREET",0,0,0,0,0,0,0,3922640,2308.33,30,30,30,30,0,0
3,1,1,0,1874,0,3,8,3,5,8,3,0,3,"Mianwali","DAUD KHEL",0,0,0,0,0,0,0,63114960,38600,30,30,30,30,0,0
