"","area_code","power_market","load_center","transient_grid_flag","grid_no","proposed_grid_no","province","division","district","area","sub_area","area_type","year","consumer_type","name_of_area","name_of_sub_area","domestic","commercial","public_light","small_industry","public_tube_well","bulk","bulk_demand","medium_large_industry","medium_large_industry_demand","domestic_load_factor","commercial_load_factor","small_industry_load_factor","public_tube_well_load_factor","small_industry_coincidence_factor","public_tube_well_coincidence_factor","total_energy"
"337",3,1,2,0,339,0,3,3,1,2,8,1,6,3,"Faisalabad","OLD THERMAL",201042,8760,0,0,0,0,0,0,0,45,42,35,30,30,30,209802
"338",3,1,2,0,339,0,3,3,1,2,8,1,7,3,"Faisalabad","OLD THERMAL",201042,8760,0,0,0,0,0,0,0,45,42,35,30,30,30,209802
"339",3,1,2,0,339,0,3,3,1,2,8,1,8,3,"Faisalabad","OLD THERMAL",201042,13140,0,0,0,0,0,0,0,45,42,35,30,30,30,214182
"340",3,1,2,0,339,0,3,3,1,2,8,1,9,3,"Faisalabad","OLD THERMAL",201042,13140,0,0,0,0,0,0,0,45,42,35,30,30,30,214182
"341",3,1,2,0,339,0,3,3,1,2,8,1,10,3,"Faisalabad","OLD THERMAL",201042,13140,0,0,0,0,0,0,0,45,42,35,30,30,30,214182
"342",3,1,1,0,352,0,3,8,3,5,6,3,0,3,"Mianwali","MAKAR WAL",16837213,471103,0,87821,16345020,8951720,2467,3151730,1671,37,30,30,30,30,30,45844607
"343",3,1,1,0,352,0,3,8,3,5,6,3,1,3,"Mianwali","MAKAR WAL",1151064,1259,0,0,1292976,0,0,0,0,37,30,30,30,30,30,2445299
"344",3,1,1,0,352,0,3,8,3,5,6,3,2,3,"Mianwali","MAKAR WAL",1151064,2519,0,0,1292976,0,0,0,0,37,30,30,30,30,30,2446559
"345",3,1,1,0,352,0,3,8,3,5,6,3,3,3,"Mianwali","MAKAR WAL",1151064,5541,0,0,1292976,0,0,0,0,37,30,30,30,30,30,2449581
"346",3,1,1,0,352,0,3,8,3,5,6,3,4,3,"Mianwali","MAKAR WAL",1151064,4802,0,0,1292976,0,0,0,0,37,30,30,30,30,30,2448842
"347",3,1,1,0,352,0,3,8,3,5,6,3,5,3,"Mianwali","MAKAR WAL",1151064,4802,0,0,1292976,0,0,0,0,37,30,30,30,30,30,2448842
"348",3,1,1,0,352,0,3,8,3,5,6,3,6,3,"Mianwali","MAKAR WAL",1151064,5238,0,0,1292976,0,0,0,0,37,30,30,30,30,30,2449278
"349",3,1,1,0,352,0,3,8,3,5,6,3,7,3,"Mianwali","MAKAR WAL",1151064,5238,0,0,1292976,0,0,0,0,37,30,30,30,30,30,2449278
"350",3,1,1,0,352,0,3,8,3,5,6,3,8,3,"Mianwali","MAKAR WAL",1151064,10215,0,0,1292976,0,0,0,0,37,30,30,30,30,30,2454255
"351",3,1,1,0,352,0,3,8,3,5,6,3,9,3,"Mianwali","MAKAR WAL",1151064,10215,0,0,1292976,0,0,0,0,37,30,30,30,30,30,2454255
"352",3,1,1,0,352,0,3,8,3,5,6,3,10,3,"Mianwali","MAKAR WAL",1151064,10215,0,0,1292976,0,0,0,0,37,30,30,30,30,30,2454255
"353",3,1,9,0,363,0,3,8,1,6,4,3,0,3,"Sargodha","SARGODHA",183857336,30225615,257454,4562071,1818432,3253945,1067,15754471,7553,48,45,40,47,30,30,239729324
"354",3,1,9,0,363,0,3,8,1,6,4,3,1,3,"Sargodha","SARGODHA",2461779,15893,0,47304,883008,0,0,286671,93,48,45,40,47,30,30,3694655
"355",3,1,9,0,363,0,3,8,1,6,4,3,2,3,"Sargodha","SARGODHA",2461779,34299,0,47304,883008,0,0,286671,93,48,45,40,47,30,30,3713061
"356",3,1,9,0,363,0,3,8,1,6,4,3,3,3,"Sargodha","SARGODHA",2461779,74453,0,47304,883008,0,0,372672,121,48,45,40,47,30,30,3839216
"357",3,1,9,0,363,0,3,8,1,6,4,3,4,3,"Sargodha","SARGODHA",2461779,64526,0,47304,883008,0,0,372672,121,48,45,40,47,30,30,3829289
"358",3,1,9,0,363,0,3,8,1,6,4,3,5,3,"Sargodha","SARGODHA",2461779,68882,0,47304,883008,0,0,372672,121,48,45,40,47,30,30,3833645
"359",3,1,9,0,363,0,3,8,1,6,4,3,6,3,"Sargodha","SARGODHA",2461779,73955,0,47304,883008,0,0,372672,121,48,45,40,47,30,30,3838718
"360",3,1,9,0,363,0,3,8,1,6,4,3,7,3,"Sargodha","SARGODHA",2461779,90354,0,47304,883008,0,0,372672,121,48,45,40,47,30,30,3855117
"361",3,1,9,0,363,0,3,8,1,6,4,3,8,3,"Sargodha","SARGODHA",2461779,176191,0,47304,883008,0,0,484474,157,48,45,40,47,30,30,4052756
"362",3,1,9,0,363,0,3,8,1,6,4,3,9,3,"Sargodha","SARGODHA",2461779,176191,0,47304,883008,0,0,484474,157,48,45,40,47,30,30,4052756
"363",3,1,9,0,363,0,3,8,1,6,4,3,10,3,"Sargodha","SARGODHA",2461779,176191,0,47304,883008,0,0,484474,157,48,45,40,47,30,30,4052756
"364",3,1,2,0,371,0,3,3,2,3,2,3,0,5,"Chiniot","SHAMAS",0,0,0,0,0,0,0,6937680,2000,30,30,30,30,30,30,6937680
"365",3,1,2,0,371,0,3,3,2,3,2,3,1,5,"Chiniot","SHAMAS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"366",3,1,2,0,371,0,3,3,2,3,2,3,2,5,"Chiniot","SHAMAS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"367",3,1,2,0,371,0,3,3,2,3,2,3,3,5,"Chiniot","SHAMAS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"368",3,1,2,0,371,0,3,3,2,3,2,3,4,5,"Chiniot","SHAMAS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"369",3,1,2,0,371,0,3,3,2,3,2,3,5,5,"Chiniot","SHAMAS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"370",3,1,2,0,371,0,3,3,2,3,2,3,6,5,"Chiniot","SHAMAS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"371",3,1,2,0,371,0,3,3,2,3,2,3,7,5,"Chiniot","SHAMAS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"372",3,1,2,0,371,0,3,3,2,3,2,3,8,5,"Chiniot","SHAMAS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"373",3,1,2,0,371,0,3,3,2,3,2,3,9,5,"Chiniot","SHAMAS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"374",3,1,2,0,371,0,3,3,2,3,2,3,10,5,"Chiniot","SHAMAS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"375",3,1,2,0,373,0,3,3,3,3,8,2,0,3,"Jhang","SHOR KOT CITY",72376714,6652842,116516,1960305,11379145,6796920,1133,9933559,4534,45,41,30,34,30,30,109216001
"376",3,1,2,0,373,0,3,3,3,3,8,2,1,3,"Jhang","SHOR KOT CITY",10769544,47103,0,40296,3878928,0,0,0,0,45,41,30,34,30,30,14735871
"377",3,1,2,0,373,0,3,3,3,3,8,2,2,3,"Jhang","SHOR KOT CITY",10769544,94207,0,40296,3878928,0,0,0,0,45,41,30,34,30,30,14782975
"378",3,1,2,0,373,0,3,3,3,3,8,2,3,3,"Jhang","SHOR KOT CITY",10769544,144933,0,40296,3878928,0,0,0,0,45,41,30,34,30,30,14833701
"379",3,1,2,0,373,0,3,3,3,3,8,2,4,3,"Jhang","SHOR KOT CITY",10769544,125609,0,40296,3878928,0,0,0,0,45,41,30,34,30,30,14814377
"380",3,1,2,0,373,0,3,3,3,3,8,2,5,3,"Jhang","SHOR KOT CITY",10769544,125609,0,40296,3878928,0,0,0,0,45,41,30,34,30,30,14814377
"381",3,1,2,0,373,0,3,3,3,3,8,2,6,3,"Jhang","SHOR KOT CITY",10769544,125609,0,40296,3878928,0,0,0,0,45,41,30,34,30,30,14814377
"382",3,1,2,0,373,0,3,3,3,3,8,2,7,3,"Jhang","SHOR KOT CITY",10769544,125609,0,40296,3878928,0,0,0,0,45,41,30,34,30,30,14814377
"383",3,1,2,0,373,0,3,3,3,3,8,2,8,3,"Jhang","SHOR KOT CITY",10769544,188413,0,40296,3878928,0,0,0,0,45,41,30,34,30,30,14877181
"384",3,1,2,0,373,0,3,3,3,3,8,2,9,3,"Jhang","SHOR KOT CITY",10769544,188413,0,40296,3878928,0,0,0,0,45,41,30,34,30,30,14877181
"385",3,1,2,0,373,0,3,3,3,3,8,2,10,3,"Jhang","SHOR KOT CITY",10769544,188413,0,40296,3878928,0,0,0,0,45,41,30,34,30,30,14877181
"386",3,1,1,0,395,0,3,8,3,5,7,3,0,3,"Mianwali","TRAG",38292972,2829310,0,349471,15304891,0,0,1191118,2261,33,29,30,30,30,30,57967762
"387",3,1,1,0,395,0,3,8,3,5,7,3,1,3,"Mianwali","TRAG",2980152,3176,0,0,278918,0,0,145635,47,33,29,30,30,30,30,3407881
"388",3,1,1,0,395,0,3,8,3,5,7,3,2,3,"Mianwali","TRAG",2980152,6351,0,0,278918,0,0,145635,47,33,29,30,30,30,30,3411056
"389",3,1,1,0,395,0,3,8,3,5,7,3,3,3,"Mianwali","TRAG",2980152,13972,0,0,362594,0,0,189326,61,33,29,30,30,30,30,3546044
"390",3,1,1,0,395,0,3,8,3,5,7,3,4,3,"Mianwali","TRAG",2980152,12109,0,0,362594,0,0,189326,61,33,29,30,30,30,30,3544181
"391",3,1,1,0,395,0,3,8,3,5,7,3,5,3,"Mianwali","TRAG",2980152,12109,0,0,362594,0,0,189326,61,33,29,30,30,30,30,3544181
"392",3,1,1,0,395,0,3,8,3,5,7,3,6,3,"Mianwali","TRAG",2980152,13210,0,0,362594,0,0,189326,61,33,29,30,30,30,30,3545282
"393",3,1,1,0,395,0,3,8,3,5,7,3,7,3,"Mianwali","TRAG",2980152,17613,0,0,362594,0,0,189326,61,33,29,30,30,30,30,3549685
"394",3,1,1,0,395,0,3,8,3,5,7,3,8,3,"Mianwali","TRAG",2980152,34346,0,0,362594,0,0,246124,79,33,29,30,30,30,30,3623216
"395",3,1,1,0,395,0,3,8,3,5,7,3,9,3,"Mianwali","TRAG",2980152,34346,0,0,362594,0,0,246124,79,33,29,30,30,30,30,3623216
"396",3,1,1,0,395,0,3,8,3,5,7,3,10,3,"Mianwali","TRAG",2980152,34346,0,0,362594,0,0,246124,79,33,29,30,30,30,30,3623216
"397",3,1,2,0,420,0,3,3,1,2,8,1,0,3,"Faisalabad","220KV JARANWALA ROAD",137150882,16857649,417314,4839137,110970,0,0,46212252,8750,48,45,35,35,30,30,205588204
"398",3,1,2,0,420,0,3,3,1,2,8,1,1,3,"Faisalabad","JARANWALA ROAD",18309276,329,17520,0,0,0,0,245280,80,48,45,35,35,30,30,18572405
"399",3,1,2,0,420,0,3,3,1,2,8,1,2,3,"Faisalabad","JARANWALA ROAD",18309276,657,17520,0,0,0,0,245280,80,48,45,35,35,30,30,18572733
"400",3,1,2,0,420,0,3,3,1,2,8,1,3,3,"Faisalabad","JARANWALA ROAD",18309276,1445,17520,0,0,0,0,318864,104,48,45,35,35,30,30,18647105
"401",3,1,2,0,420,0,3,3,1,2,8,1,4,3,"Faisalabad","JARANWALA ROAD",18309276,1253,17520,0,0,0,0,318864,104,48,45,35,35,30,30,18646913
"402",3,1,2,0,420,0,3,3,1,2,8,1,5,3,"Faisalabad","JARANWALA ROAD",18309276,1253,17520,0,0,0,0,318864,104,48,45,35,35,30,30,18646913
"403",3,1,2,0,420,0,3,3,1,2,8,1,6,3,"Faisalabad","JARANWALA ROAD",18309276,1366,17520,0,0,0,0,318864,104,48,45,35,35,30,30,18647026
"404",3,1,2,0,420,0,3,3,1,2,8,1,7,3,"Faisalabad","JARANWALA ROAD",18309276,1366,17520,0,0,0,0,318864,104,48,45,35,35,30,30,18647026
"405",3,1,2,0,420,0,3,3,1,2,8,1,8,3,"Faisalabad","JARANWALA ROAD",18309276,2665,17520,0,0,0,0,414523,135,48,45,35,35,30,30,18743984
"406",3,1,2,0,420,0,3,3,1,2,8,1,9,3,"Faisalabad","JARANWALA ROAD",18309276,2665,17520,0,0,0,0,414523,135,48,45,35,35,30,30,18743984
"407",3,1,2,0,420,0,3,3,1,2,8,1,10,3,"Faisalabad","JARANWALA ROAD",18309276,2665,17520,0,0,0,0,414523,135,48,45,35,35,30,30,18743984
"408",3,1,2,0,421,0,3,3,1,2,9,3,0,3,"Faisalabad","MANJALA BAGH",43318092,2225245,0,1438468,43417504,347560,130,5380309,3596,37,33,30,30,30,30,96127178
"409",3,1,2,0,421,0,3,3,1,2,9,3,1,3,"Faisalabad","MANJALA BAGH",2317896,2193,0,0,935568,0,0,0,0,37,33,30,30,30,30,3255657
"410",3,1,2,0,421,0,3,3,1,2,9,3,2,3,"Faisalabad","MANJALA BAGH",2317896,4385,0,0,935568,0,0,0,0,37,33,30,30,30,30,3257849
"411",3,1,2,0,421,0,3,3,1,2,9,3,3,3,"Faisalabad","MANJALA BAGH",2317896,16359,0,0,935568,0,0,0,0,37,33,30,30,30,30,3269823
"412",3,1,2,0,421,0,3,3,1,2,9,3,4,3,"Faisalabad","MANJALA BAGH",2317896,14178,0,0,935568,0,0,0,0,37,33,30,30,30,30,3267642
"413",3,1,2,0,421,0,3,3,1,2,9,3,5,3,"Faisalabad","MANJALA BAGH",2317896,14178,0,0,935568,0,0,0,0,37,33,30,30,30,30,3267642
"414",3,1,2,0,421,0,3,3,1,2,9,3,6,3,"Faisalabad","MANJALA BAGH",2317896,20755,0,0,935568,0,0,0,0,37,33,30,30,30,30,3274219
"415",3,1,2,0,421,0,3,3,1,2,9,3,7,3,"Faisalabad","MANJALA BAGH",2317896,21210,0,0,935568,0,0,0,0,37,33,30,30,30,30,3274674
"416",3,1,2,0,421,0,3,3,1,2,9,3,8,3,"Faisalabad","MANJALA BAGH",2317896,41360,0,0,935568,0,0,0,0,37,33,30,30,30,30,3294824
"417",3,1,2,0,421,0,3,3,1,2,9,3,9,3,"Faisalabad","MANJALA BAGH",2317896,41360,0,0,935568,0,0,0,0,37,33,30,30,30,30,3294824
"418",3,1,2,0,421,0,3,3,1,2,9,3,10,3,"Faisalabad","MANJALA BAGH",2317896,41360,0,0,935568,0,0,0,0,37,33,30,30,30,30,3294824
"419",3,1,9,0,422,0,3,8,1,6,5,3,0,3,"Sargodha","JAHANIAN SHAH",15981427,911939,0,333037,2829007,0,0,1277920,1290,46,41,30,30,30,30,21333330
"420",3,1,9,0,422,0,3,8,1,6,5,3,1,3,"Sargodha","JAHANIAN SHAH",741096,329,0,42048,107923,0,0,45990,15,46,41,30,30,30,30,937386
"421",3,1,9,0,422,0,3,8,1,6,5,3,2,3,"Sargodha","JAHANIAN SHAH",741096,657,0,42048,107923,0,0,45990,15,46,41,30,30,30,30,937714
"422",3,1,9,0,422,0,3,8,1,6,5,3,3,3,"Sargodha","JAHANIAN SHAH",741096,1445,0,54662,140300,0,0,59787,20,46,41,30,30,30,30,997290
"423",3,1,9,0,422,0,3,8,1,6,5,3,4,3,"Sargodha","JAHANIAN SHAH",741096,1253,0,54662,140300,0,0,59787,20,46,41,30,30,30,30,997098
"424",3,1,9,0,422,0,3,8,1,6,5,3,5,3,"Sargodha","JAHANIAN SHAH",741096,1253,0,54662,140300,0,0,59787,20,46,41,30,30,30,30,997098
"425",3,1,9,0,422,0,3,8,1,6,5,3,6,3,"Sargodha","JAHANIAN SHAH",741096,1366,0,54662,140300,0,0,59787,20,46,41,30,30,30,30,997211
"426",3,1,9,0,422,0,3,8,1,6,5,3,7,3,"Sargodha","JAHANIAN SHAH",741096,1366,0,54662,140300,0,0,59787,20,46,41,30,30,30,30,997211
"427",3,1,9,0,422,0,3,8,1,6,5,3,8,3,"Sargodha","JAHANIAN SHAH",741096,2665,0,54662,140300,0,0,77723,26,46,41,30,30,30,30,1016446
"428",3,1,9,0,422,0,3,8,1,6,5,3,9,3,"Sargodha","JAHANIAN SHAH",741096,2665,0,54662,140300,0,0,77723,26,46,41,30,30,30,30,1016446
"429",3,1,9,0,422,0,3,8,1,6,5,3,10,3,"Sargodha","JAHANIAN SHAH",741096,2665,0,54662,140300,0,0,77723,26,46,41,30,30,30,30,1016446
"430",3,1,9,0,423,0,3,8,2,4,3,3,0,3,"Khushab","JAHANIAN SHAH",30574929,2329913,0,411382,1160631,0,0,611752,1078,45,40,30,30,30,30,35088607
"431",3,1,9,0,423,0,3,8,2,4,3,3,1,3,"Khushab","NUSHERA SAKESAR",2869776,11498,0,0,725328,0,0,0,0,45,40,30,30,30,30,3606602
"432",3,1,9,0,423,0,3,8,2,4,3,3,2,3,"Khushab","NUSHERA SAKESAR",2869776,22995,0,0,725328,0,0,0,0,45,40,30,30,30,30,3618099
"433",3,1,9,0,423,0,3,8,2,4,3,3,3,3,"Khushab","NUSHERA SAKESAR",2869776,35377,0,0,725328,0,0,0,0,45,40,30,30,30,30,3630481
"434",3,1,9,0,423,0,3,8,2,4,3,3,4,3,"Khushab","NUSHERA SAKESAR",2869776,30660,0,0,725328,0,0,0,0,45,40,30,30,30,30,3625764
"435",3,1,9,0,423,0,3,8,2,4,3,3,5,3,"Khushab","NUSHERA SAKESAR",2869776,30660,0,0,725328,0,0,0,0,45,40,30,30,30,30,3625764
"436",3,1,9,0,423,0,3,8,2,4,3,3,6,3,"Khushab","NUSHERA SAKESAR",2869776,30660,0,0,725328,0,0,0,0,45,40,30,30,30,30,3625764
"437",3,1,9,0,423,0,3,8,2,4,3,3,7,3,"Khushab","NUSHERA SAKESAR",2869776,30660,0,0,725328,0,0,0,0,45,40,30,30,30,30,3625764
"438",3,1,9,0,423,0,3,8,2,4,3,3,8,3,"Khushab","NUSHERA SAKESAR",2869776,45990,0,0,725328,0,0,0,0,45,40,30,30,30,30,3641094
"439",3,1,9,0,423,0,3,8,2,4,3,3,9,3,"Khushab","NUSHERA SAKESAR",2869776,45990,0,0,725328,0,0,0,0,45,40,30,30,30,30,3641094
"440",3,1,9,0,423,0,3,8,2,4,3,3,10,3,"Khushab","NUSHERA SAKESAR",2869776,45990,0,0,725328,0,0,0,0,45,40,30,30,30,30,3641094
"441",3,1,2,0,431,0,3,3,1,2,11,1,0,3,"Faisalabad","OLD THERMAL",225769220,43888503,1187173,11385092,6381,6292170,1870,74867710,17682,45,40,30,30,30,30,363396249
"442",3,1,2,0,431,0,3,3,1,2,11,1,1,3,"Faisalabad","OLD THERMAL",8133485,26314,0,203232,0,0,0,505890,160,45,40,30,30,30,30,8868921
"443",3,1,2,0,431,0,3,3,1,2,11,1,2,3,"Faisalabad","OLD THERMAL",8164758,59411,0,203232,0,0,0,505890,160,45,40,30,30,30,30,8933291
"444",3,1,2,0,431,0,3,3,1,2,11,1,3,3,"Faisalabad","OLD THERMAL",11668830,127991,0,203232,0,0,0,657657,208,45,40,30,30,30,30,12657710
"445",3,1,2,0,431,0,3,3,1,2,11,1,4,3,"Faisalabad","OLD THERMAL",11668830,110925,0,203232,0,0,0,657657,208,45,40,30,30,30,30,12640644
"446",3,1,2,0,431,0,3,3,1,2,11,1,5,3,"Faisalabad","OLD THERMAL",11668830,122683,0,203232,0,0,0,657657,208,45,40,30,30,30,30,12652402
"447",3,1,2,0,431,0,3,3,1,2,11,1,6,3,"Faisalabad","OLD THERMAL",12723471,130630,0,203232,0,0,0,657657,208,45,40,30,30,30,30,13714990
"448",3,1,2,0,431,0,3,3,1,2,11,1,7,3,"Faisalabad","OLD THERMAL",6985196,106791,0,203232,0,0,0,657657,208,45,40,30,30,30,30,7952876
"449",3,1,2,0,431,0,3,3,1,2,11,1,8,3,"Faisalabad","OLD THERMAL",9080754,208243,0,203232,0,0,0,854954,270,45,40,30,30,30,30,10347183
"450",3,1,2,0,431,0,3,3,1,2,11,1,9,3,"Faisalabad","OLD THERMAL",9080754,208243,0,203232,0,0,0,854954,270,45,40,30,30,30,30,10347183
"451",3,1,2,0,431,0,3,3,1,2,11,1,10,3,"Faisalabad","OLD THERMAL",9080754,208243,0,203232,0,0,0,854954,270,45,40,30,30,30,30,10347183
"452",3,1,5,0,441,0,3,3,3,3,9,3,0,3,"Jhang","MEHMOOD KOT",47496559,4115942,8150,954732,4254825,124275,39,3527974,3062,45,40,35,35,30,30,60482457
"453",3,1,5,0,441,0,3,3,3,3,9,3,1,3,"Jhang","MEHMOOD KOT",3375666,6461,0,12264,81293,0,0,0,0,45,40,35,35,30,30,3475684
"454",3,1,5,0,441,0,3,3,3,3,9,3,2,3,"Jhang","MEHMOOD KOT",3375666,12921,0,12264,81293,0,0,0,0,45,40,35,35,30,30,3482144
"455",3,1,5,0,441,0,3,3,3,3,9,3,3,3,"Jhang","MEHMOOD KOT",4827201,28426,0,15943,105681,0,0,0,0,45,40,35,35,30,30,4977251
"456",3,1,5,0,441,0,3,3,3,3,9,3,4,3,"Jhang","MEHMOOD KOT",4827201,24636,0,15943,105681,0,0,0,0,45,40,35,35,30,30,4973461
"457",3,1,5,0,441,0,3,3,3,3,9,3,5,3,"Jhang","MEHMOOD KOT",4827201,24636,0,15943,105681,0,0,0,0,45,40,35,35,30,30,4973461
"458",3,1,5,0,441,0,3,3,3,3,9,3,6,3,"Jhang","MEHMOOD KOT",5266038,26876,0,15943,105681,0,0,0,0,45,40,35,35,30,30,5414538
"459",3,1,5,0,441,0,3,3,3,3,9,3,7,3,"Jhang","MEHMOOD KOT",3686226,26876,0,15943,105681,0,0,0,0,45,40,35,35,30,30,3834726
"460",3,1,5,0,441,0,3,3,3,3,9,3,8,3,"Jhang","MEHMOOD KOT",4792095,52408,0,15943,105681,0,0,0,0,45,40,35,35,30,30,4966127
"461",3,1,5,0,441,0,3,3,3,3,9,3,9,3,"Jhang","MEHMOOD KOT",4792095,52408,0,15943,105681,0,0,0,0,45,40,35,35,30,30,4966127
"462",3,1,5,0,441,0,3,3,3,3,9,3,10,3,"Jhang","MEHMOOD KOT",4792095,52408,0,15943,105681,0,0,0,0,45,40,35,35,30,30,4966127
"463",3,1,5,0,442,0,3,3,3,3,10,3,0,3,"Jhang","18-HAZARI",58288123,3531571,0,963538,11945130,0,0,2685565,4045,41,35,30,30,30,30,77413927
"464",3,1,5,0,442,0,3,3,3,3,10,3,1,3,"Jhang","18-HAZARI",1572858,3176,0,21024,95309,0,0,0,0,41,35,30,30,30,30,1692367
"465",3,1,5,0,442,0,3,3,3,3,10,3,2,3,"Jhang","18-HAZARI",1572858,6351,0,21024,95309,0,0,0,0,41,35,30,30,30,30,1695542
"466",3,1,5,0,442,0,3,3,3,3,10,3,3,3,"Jhang","18-HAZARI",2249187,13972,0,21024,123901,0,0,0,0,41,35,30,30,30,30,2408084
"467",3,1,5,0,442,0,3,3,3,3,10,3,4,3,"Jhang","18-HAZARI",2249187,12109,0,21024,123901,0,0,0,0,41,35,30,30,30,30,2406221
"468",3,1,5,0,442,0,3,3,3,3,10,3,5,3,"Jhang","18-HAZARI",2249187,12109,0,21024,123901,0,0,0,0,41,35,30,30,30,30,2406221
"469",3,1,5,0,442,0,3,3,3,3,10,3,6,3,"Jhang","18-HAZARI",2453658,13210,0,21024,123901,0,0,0,0,41,35,30,30,30,30,2611793
"470",3,1,5,0,442,0,3,3,3,3,10,3,7,3,"Jhang","18-HAZARI",2208293,17613,0,21024,123901,0,0,0,0,41,35,30,30,30,30,2370831
"471",3,1,5,0,442,0,3,3,3,3,10,3,8,3,"Jhang","18-HAZARI",2870780,34346,0,21024,123901,0,0,0,0,41,35,30,30,30,30,3050051
"472",3,1,5,0,442,0,3,3,3,3,10,3,9,3,"Jhang","18-HAZARI",2870780,34346,0,21024,123901,0,0,0,0,41,35,30,30,30,30,3050051
"473",3,1,5,0,442,0,3,3,3,3,10,3,10,3,"Jhang","18-HAZARI",2870780,34346,0,21024,123901,0,0,0,0,41,35,30,30,30,30,3050051
"474",3,1,1,0,458,0,3,8,3,5,8,3,0,3,"Mianwali","DAUD KHEL",20928028,1339269,2875,221466,1557274,153200,12,4552453,2435,45,40,35,35,30,30,28754565
"475",3,1,1,0,458,0,3,8,3,5,8,3,1,3,"Mianwali","DAUD KHEL",252288,821,0,0,0,0,0,56721,18,45,40,35,35,30,30,309830
"476",3,1,1,0,458,0,3,8,3,5,8,3,2,3,"Mianwali","DAUD KHEL",252288,1643,0,0,0,0,0,56721,18,45,40,35,35,30,30,310652
"477",3,1,1,0,458,0,3,8,3,5,8,3,3,3,"Mianwali","DAUD KHEL",252288,2527,0,0,0,0,0,73737,23,45,40,35,35,30,30,328552
"478",3,1,1,0,458,0,3,8,3,5,8,3,4,3,"Mianwali","DAUD KHEL",252288,2190,0,0,0,0,0,73737,23,45,40,35,35,30,30,328215
"479",3,1,1,0,458,0,3,8,3,5,8,3,5,3,"Mianwali","DAUD KHEL",252288,2190,0,0,0,0,0,73737,23,45,40,35,35,30,30,328215
"480",3,1,1,0,458,0,3,8,3,5,8,3,6,3,"Mianwali","DAUD KHEL",252288,2190,0,0,0,0,0,73737,23,45,40,35,35,30,30,328215
"481",3,1,1,0,458,0,3,8,3,5,8,3,7,3,"Mianwali","DAUD KHEL",252288,2190,0,0,0,0,0,73737,23,45,40,35,35,30,30,328215
"482",3,1,1,0,458,0,3,8,3,5,8,3,8,3,"Mianwali","DAUD KHEL",252288,3285,0,0,0,0,0,95859,30,45,40,35,35,30,30,351432
"483",3,1,1,0,458,0,3,8,3,5,8,3,9,3,"Mianwali","DAUD KHEL",252288,3285,0,0,0,0,0,95859,30,45,40,35,35,30,30,351432
"484",3,1,1,0,458,0,3,8,3,5,8,3,10,3,"Mianwali","DAUD KHEL",252288,3285,0,0,0,0,0,95859,30,45,40,35,35,30,30,351432
"485",3,1,2,0,459,0,3,3,1,2,12,1,0,3,"Faisalabad","TANDLIAN WALA",98623545,5602378,76814,2649317,46420566,174782,72,9171306,2674,47,44,37,38,30,30,162718708
"486",3,1,2,0,459,0,3,3,1,2,12,1,1,3,"Faisalabad","TANDLIAN WALA",10496232,10476,0,78840,2385523,0,0,91980,30,47,44,37,38,30,30,13063051
"487",3,1,2,0,459,0,3,3,1,2,12,1,2,3,"Faisalabad","TANDLIAN WALA",10496232,20951,0,78840,2385523,0,0,91980,30,47,44,37,38,30,30,13073526
"488",3,1,2,0,459,0,3,3,1,2,12,1,3,3,"Faisalabad","TANDLIAN WALA",15009611,46092,0,102492,3101180,0,0,119574,39,47,44,37,38,30,30,18378949
"489",3,1,2,0,459,0,3,3,1,2,12,1,4,3,"Faisalabad","TANDLIAN WALA",15009611,39946,0,102492,3101180,0,0,119574,39,47,44,37,38,30,30,18372803
"490",3,1,2,0,459,0,3,3,1,2,12,1,5,3,"Faisalabad","TANDLIAN WALA",15009611,39946,0,102492,3101180,0,0,119574,39,47,44,37,38,30,30,18372803
"491",3,1,2,0,459,0,3,3,1,2,12,1,6,3,"Faisalabad","TANDLIAN WALA",16374122,43578,0,102492,3101180,0,0,119574,39,47,44,37,38,30,30,19740946
"492",3,1,2,0,459,0,3,3,1,2,12,1,7,3,"Faisalabad","TANDLIAN WALA",12070277,41452,0,102492,3101180,0,0,119574,39,47,44,37,38,30,30,15434975
"493",3,1,2,0,459,0,3,3,1,2,12,1,8,3,"Faisalabad","TANDLIAN WALA",15691359,80832,0,102492,3101180,0,0,155446,51,47,44,37,38,30,30,19131309
"494",3,1,2,0,459,0,3,3,1,2,12,1,9,3,"Faisalabad","TANDLIAN WALA",15691359,80832,0,102492,3101180,0,0,155446,51,47,44,37,38,30,30,19131309
"495",3,1,2,0,459,0,3,3,1,2,12,1,10,3,"Faisalabad","TANDLIAN WALA",15691359,80832,0,102492,3101180,0,0,155446,51,47,44,37,38,30,30,19131309
