"area_code","power_market","load_center","transient_grid_flag","grid_no","proposed_grid_no","province","division","district","area","sub_area","area_type","year","consumer_type","name_of_area","name_of_sub_area","domestic","commercial","public_light","small_industry","public_tube_well","bulk","bulk_demand","medium_large_industry","medium_large_industry_demand","domestic_load_factor","commercial_load_factor","small_industry_load_factor","public_tube_well_load_factor","small_industry_coincidence_factor","public_tube_well_coincidence_factor"
6,1,6,0,903,0,2,4,2,2,1,2,0,3,"Sarai Naurang","Sarai Naurang",34790651,2513473,0,2004233,4606823,0,0,2568788,733,18,18,30,30,0,0
6,1,6,0,365,0,2,1,2,2,1,2,0,3,"Shabqadar","Shabqadar",74350614,5098501,13642,787329,152124,0,0,15215621,4342,18,15,15,15,0,0
6,1,6,0,193,0,2,1,1,1,6,1,0,3,"Peshawar","Shahi Bagh",113074801,30500150,209130,1219766,33904,0,0,16212054,4627,40,41,40,45,0,0
6,1,6,0,942,0,2,1,1,15,1,3,0,3,"Peshawar","Shahi Bagh",15248712,705564,0,115468,46457,0,0,591472,169,12,18,15,12,0,0
6,1,6,0,956,0,2,6,4,3,1,3,0,3,"Villages","Shangla",20342839,831865,0,5650,0,0,0,45649,13,30,25,45,30,0,0
6,1,6,0,671,0,2,1,1,1,9,1,0,3,"Peshawar","Sheikh Muhammadi",15237692,606536,6545,36584,459387,32907,9,65823,19,12,10,12,12,0,0
6,1,6,0,384,0,2,2,2,1,1,1,0,3,"Swabi","Swabi",164988037,19294265,180003,3966560,2465043,0,0,7298433,2083,39,45,45,30,0,0
6,1,6,0,461,0,2,6,1,1,1,2,0,3,"Swat","Swat",206852703,37007608,278254,3553499,363448,564022,161,24544563,7005,50,68,65,60,0,0
6,1,6,0,992,0,2,4,2,3,1,2,0,3,"Tajazai","Tajazai",38825351,1905099,0,2504158,2466549,0,0,1774264,506,18,25,45,30,0,0
6,1,6,0,386,0,2,4,2,13,1,3,0,3,"Tajazai","Tajazai",7578535,369131,0,548656,925608,0,0,341320,97,13,13,13,14,0,0
6,1,6,0,394,0,2,3,2,2,1,2,0,3,"Tall","Tall",15433054,1494138,0,114466,208820,4729919,1350,297229,85,10,19,15,15,100,100
6,1,6,0,567,0,2,1,2,6,1,3,0,3,"Villages","Tangi",45427337,4571661,41500,463024,1086404,0,0,616459,176,14,12,12,12,0,0
6,1,6,0,393,0,2,5,2,1,1,2,0,3,"Tank","Tank",43364999,2506124,0,1745696,497394,188335,54,631741,180,19,16,26,27,0,0
6,1,6,0,718,0,2,2,2,5,2,2,0,3,"Tarbela","Tarbela P/H",7001307,945446,238904,63289,0,0,0,335663,96,46,45,45,30,0,0
6,1,6,0,786,0,2,7,2,4,1,2,0,5," Tarnawa","Tarnawa",0,0,0,0,0,16426320,4688,0,0,23,20,30,30,0,0
6,1,6,0,829,0,2,7,3,6,1,3,0,3,"Thakot","Thakot",12225141,575115,0,8968,0,0,0,562539,161,25,22,45,30,0,0
6,1,6,0,736,0,2,6,7,10,1,3,0,3,"Villages","Timergara",110627768,10780223,1338,474892,69285,178399,51,4304186,1228,41,40,40,30,0,0
6,1,6,0,389,0,2,6,7,3,1,2,0,3,"Timergara","Timergara",23120787,814734,0,210300,2730,0,0,491390,140,28,32,45,30,0,0
6,1,6,0,146,0,2,7,2,6,1,3,0,3,"Villages","Wah",5952564,851797,0,143567,153245,0,0,1520640,434,47,45,45,30,0,0
6,1,6,0,1181,0,2,1,1,10,1,3,0,3,"","WAPDA House Colony",3606184,403096,20091,30317,0,2857,1,0,0,12,12,45,30,0,0
6,1,6,0,875,0,2,6,2,5,1,3,0,3,"Villages","Wari",30906607,1091583,0,65848,23853,0,0,695484,198,21,50,50,50,0,0
6,1,6,0,910,0,2,1,1,13,1,3,0,3,"Villages","Warsak",25679489,313322,25671,187181,48648,9277220,2648,359550,103,16,14,14,14,0,0
6,1,6,0,1178,0,2,2,1,1,1,1,0,5,"","ZRK",0,0,0,0,0,0,0,29477760,8413,12,12,45,30,0,0
