"area_code","power_market","load_center","transient_grid_flag","grid_no","proposed_grid_no","province","division","district","area","sub_area","area_type","year","consumer_type","name_of_area","name_of_sub_area","domestic","commercial","public_light","small_industry","public_tube_well","bulk","bulk_demand","medium_large_industry","medium_large_industry_demand","domestic_load_factor","commercial_load_factor","small_industry_load_factor","public_tube_well_load_factor","small_industry_coincidence_factor","public_tube_well_coincidence_factor"
3,1,2,0,244,0,3,3,2,3,1,3,5,3,"Chiniot","BHAWANA",3016944,25889,0,22776,182208,0,0,0,0,41,35,30,30,30,30
3,1,2,0,244,0,3,3,2,3,1,3,6,3,"Chiniot","BHAWANA",3016944,28242,0,22776,182208,0,0,0,0,41,35,30,30,30,30
3,1,2,0,244,0,3,3,2,3,1,3,7,3,"Chiniot","BHAWANA",3016944,28242,0,22776,182208,0,0,0,0,41,35,30,30,30,30
3,1,2,0,244,0,3,3,2,3,1,3,8,3,"Chiniot","BHAWANA",3016944,55072,0,22776,182208,0,0,0,0,41,35,30,30,30,30
3,1,2,0,244,0,3,3,2,3,1,3,9,3,"Chiniot","BHAWANA",3016944,55072,0,22776,182208,0,0,0,0,41,35,30,30,30,30
3,1,2,0,244,0,3,3,2,3,1,3,10,3,"Chiniot","BHAWANA",3016944,55072,0,22776,182208,0,0,0,0,41,35,30,30,30,30
3,1,1,0,250,0,3,8,3,5,3,2,0,5,"Mianwali","CHASHMA",26868231,2374233,811,320863,74610,13179903,3224,1253229,300,50,50,45,45,30,30
3,1,1,0,250,0,3,8,3,5,3,2,1,5,"Mianwali","CHASHMA",1721340,3969,0,0,0,0,0,0,0,50,50,45,45,30,30
3,1,1,0,250,0,3,8,3,5,3,2,2,5,"Mianwali","CHASHMA",1721340,7939,0,0,0,0,0,0,0,50,50,45,45,30,30
3,1,1,0,250,0,3,8,3,5,3,2,3,5,"Mianwali","CHASHMA",1721340,17465,0,0,0,0,0,0,0,50,50,45,45,30,30
3,1,1,0,250,0,3,8,3,5,3,2,4,5,"Mianwali","CHASHMA",1721340,15136,0,0,0,0,0,0,0,50,50,45,45,30,30
3,1,1,0,250,0,3,8,3,5,3,2,5,5,"Mianwali","CHASHMA",1721340,15136,0,0,0,0,0,0,0,50,50,45,45,30,30
3,1,1,0,250,0,3,8,3,5,3,2,6,5,"Mianwali","CHASHMA",1721340,16513,0,0,0,0,0,0,0,50,50,45,45,30,30
3,1,1,0,250,0,3,8,3,5,3,2,7,5,"Mianwali","CHASHMA",1721340,16513,0,0,0,0,0,0,0,50,50,45,45,30,30
3,1,1,0,250,0,3,8,3,5,3,2,8,5,"Mianwali","CHASHMA",1721340,32200,0,0,0,0,0,0,0,50,50,45,45,30,30
3,1,1,0,250,0,3,8,3,5,3,2,9,5,"Mianwali","CHASHMA",1721340,32200,0,0,0,0,0,0,0,50,50,45,45,30,30
3,1,1,0,250,0,3,8,3,5,3,2,10,5,"Mianwali","CHASHMA",1721340,32200,0,0,0,0,0,0,0,50,50,45,45,30,30
3,1,2,0,255,0,3,3,3,3,7,3,0,3,"Jhang","CHUTIANA",44462296,3070401,50144,1095121,5207243,1815030,1335,3167371,4452,35,35,30,30,30,30
3,1,2,0,255,0,3,3,3,3,7,3,1,3,"Jhang","CHUTIANA",2984751,2300,0,47304,112128,0,0,91980,30,35,35,30,30,30,30
